Chromosome	m1A peak middle position	RefSeq ID	Segment	Cell
chr8	105966016	NR_045594	ncRNA	MEF
chr8	106935865	NM_009229	CDS	MEF
chr8	107096315	NR_104410	ncRNA	MEF
chr8	107150760	NM_025558	CDS	MEF
chr8	108715159	NM_007496	5UTR	MEF
chr8	108949273	NM_007496	CDS	MEF
chr8	110618709	NM_146216	5UTR	MEF
chr8	110920028	NM_009179	5UTR	MEF
chr8	111034002	NM_146217	5UTR	MEF
chr8	111047048	NM_146217	CDS	MEF
chr8	111258917	NM_009149	CDS	MEF
chr8	111876618	NM_025781	CDS	MEF
chr8	114445369	NM_019573	CDS	MEF
chr8	120667973	NM_010926	CDS	MEF
chr8	121590524	NM_026160	CDS	MEF
chr8	121886973	NM_011404	CDS	MEF
chr8	121907537	NM_011404	CDS	MEF
chr8	122383913	NM_001029993	CDS	MEF
chr8	122403309	NM_001029993	CDS	MEF
chr8	122568165	NM_026014	CDS	MEF
chr8	122576576	NM_009698	CDS	MEF
chr8	123373998	NM_001286362	CDS	MEF
chr8	123477963	NR_028260	ncRNA	MEF
chr8	124897579	NM_198103	CDS	MEF
chr8	128685876	NM_010578	5UTR	MEF
chr9	20888441	NM_145610	CDS	MEF
chr9	21425075	NM_001253894	5UTR	MEF
chr9	21547013	NM_021531	CDS	MEF
chr9	21767210	NM_145611	3UTR	MEF
chr9	35211287	NM_026130	5UTR	MEF
chr9	36713434	NM_007691	CDS	MEF
chr9	42997744	NM_027144	CDS	MEF
chr9	44508340	NM_030256	CDS	MEF
chr9	48480510	NM_024233	CDS	MEF
chr9	48495228	NR_037589	ncRNA	MEF
chr9	57708625	NM_153799	5UTR	MEF
chr9	58313104	NM_010729	5UTR	MEF
chr9	59486147	NM_019927	CDS	MEF
chr9	59669060	NM_011099	CDS	MEF
chr9	61914437	NM_018853	5UTR	MEF
chr9	61946669	NM_024245	5UTR	MEF
chr9	63757723	NM_016769	5UTR	MEF
chr9	65676650	NM_010952	5UTR	MEF
chr9	66060309	NM_011149	CDS	MEF
chr9	67049131	NM_001164251	CDS	MEF
chr9	70679125	NM_007399	5UTR	MEF
chr9	71485813	NM_178602	5UTR	MEF
chr9	72721366	NM_010890	CDS	MEF
chr9	75559568	NM_016963	5UTR	MEF
chr9	78480515	NM_010106	CDS	MEF
chr9	79758556	NM_009945	CDS	MEF
chr9	86695759	NM_008615	5UTR	MEF
chr9	88482262	NM_001284328	5UTR	MEF
chr9	90114566	NM_001039147	CDS	MEF
chr9	96478506	NM_011279	CDS	MEF
chr9	97111014	NM_138756	5UTR	MEF
chr9	98563785	NM_015827	5UTR	MEF
chr9	101034789	NM_025835	CDS	MEF
chr9	102626337	NM_181394	5UTR	MEF
chr9	103365216	NM_001134426	CDS	MEF
chr9	104063014	NM_025692	5UTR	MEF
chr9	104262832	NM_001163026	5UTR	MEF
chr9	107620456	NM_008138	CDS	MEF
chr9	107635221	NM_008138	5UTR	MEF
chr9	108049407	NM_177910	5UTR	MEF
chr9	108306472	NM_016802	5UTR	MEF
chr9	108340016	NM_008160	CDS	MEF
chr9	109082054	NM_183250	CDS	MEF
chr9	110132156	NM_009211	CDS	MEF
chr9	110305278	NM_001081381	5UTR	MEF
chr9	110387419	NM_001081043	CDS	MEF
chr9	110656612	NM_028312	CDS	MEF
chr9	110742391	NM_001083936	5UTR	MEF
chr9	115266171	NM_024222	CDS	MEF
chr9	118040702	NM_001286508	5UTR	MEF
chr9	119322198	NR_045693	ncRNA	MEF
chr9	121852589	NM_019814	5UTR	MEF
chr9	123461984	NM_153168	3UTR	MEF
chr10	7212132	NM_172546	5UTR	MEF
chr10	7955947	NM_138667	5UTR	MEF
chr10	11343475	NM_010146	CDS	MEF
chr10	18023152	NM_028440	5UTR	MEF
chr10	24595627	NM_010217	5UTR	MEF
chr10	37136332	NM_008538	CDS	MEF
chr10	37136882	NM_008538	CDS	MEF
chr10	39369905	NM_001122892	5UTR	MEF
chr10	40349446	NM_001168304	5UTR	MEF
chr10	42018347	NM_001034858	5UTR	MEF
chr10	42761711	NM_153055	5UTR	MEF
chr10	43174407	NM_175407	5UTR	MEF
chr10	52417696	NM_030250	5UTR	MEF
chr10	57532384	NM_019760	CDS	MEF
chr10	59951549	NM_029083	5UTR	MEF
chr10	60723936	NM_023596	CDS	MEF
chr10	60831506	NM_029770	5UTR	MEF
chr10	61648667	NM_026438	5UTR	MEF
chr10	63338731	NM_001159589	CDS	MEF
chr10	70097296	NM_001111121	5UTR	MEF
chr10	70189162	NM_001111121	CDS	MEF
chr10	71262247	NM_145420	CDS	MEF
chr10	75859493	NM_010798	CDS	MEF
chr10	75860148	NM_010798	CDS	MEF
chr10	76442655	NM_001282992	5UTR	MEF
chr10	76717315	NM_009933	CDS	MEF
chr10	76718096	NM_009933	CDS	MEF
chr10	77487637	NM_133998	3UTR	MEF
chr10	77515692	NM_133998	CDS	MEF
chr10	79793724	NM_023128	5UTR	MEF
chr10	79984122	NM_001003949	CDS	MEF
chr10	80130000	NR_126043	ncRNA	MEF
chr10	80142503	NM_025313	CDS	MEF
chr10	80265120	NM_133188	5UTR	MEF
chr10	80284502	NM_133188	CDS	MEF
chr10	80399367	NM_013595	5UTR	MEF
chr10	80586756	NM_145421	CDS	MEF
chr10	80798158	NM_023900	CDS	MEF
chr10	80900680	NM_013895	CDS	MEF
chr10	81052212	NM_024499	CDS	MEF
chr10	81106071	NM_023138	5UTR	MEF
chr10	81176703	NM_007907	5UTR	MEF
chr10	81177809	NM_007907	CDS	MEF
chr10	81321345	NM_027381	CDS	MEF
chr10	81496221	NM_134009	CDS	MEF
chr10	81559646	NR_074087	ncRNA	MEF
chr10	81581695	NM_019725	CDS	MEF
chr10	81582811	NM_019725	CDS	MEF
chr10	82859268	NM_015762	5UTR	MEF
chr10	82860585	NM_001042513	5UTR	MEF
chr10	82877342	NM_001042523	CDS	MEF
chr10	82881934	NM_001042523	CDS	MEF
chr10	82883967	NM_001042523	CDS	MEF
chr10	84917706	NM_001013441	5UTR	MEF
chr10	86704372	NM_011631	CDS	MEF
chr10	86705386	NM_011631	5UTR	MEF
chr10	90969678	NM_001177397	3UTR	MEF
chr10	91123629	NM_133668	CDS	MEF
chr10	91171329	NM_001080129	5UTR	MEF
chr10	93453571	NM_008517	CDS	MEF
chr10	95563971	NM_027722	5UTR	MEF
chr10	115315381	NM_024454	5UTR	MEF
chr10	117845886	NM_024457	5UTR	MEF
chr10	120473321	NM_010441	CDS	MEF
chr10	120476062	NM_010441	CDS	MEF
chr10	122097052	NM_153059	CDS	MEF
chr10	123076220	NM_001163024	5UTR	MEF
chr10	126979059	NM_001113470	5UTR	MEF
chr10	127266477	NM_001190453	5UTR	MEF
chr10	127517496	NM_028230	3UTR	MEF
chr10	127522294	NM_028230	CDS	MEF
chr10	127551023	NM_008512	CDS	MEF
chr10	127553821	NM_008512	CDS	MEF
chr10	127556964	NM_008512	CDS	MEF
chr10	128059134	NM_019766	5UTR	MEF
chr10	128232099	NM_001164080	5UTR	MEF
chr10	128909924	NM_007653	5UTR	MEF
chr11	3129850	NR_003517	ncRNA	MEF
chr11	5070325	NM_007968	CDS	MEF
chr11	5521076	NM_013842	CDS	MEF
chr11	5788586	NM_001146309	CDS	MEF
chr11	6415928	NM_008907	CDS	MEF
chr11	6475897	NM_011221	5UTR	MEF
chr11	17211445	NM_025443	CDS	MEF
chr11	20100924	NM_146243	CDS	MEF
chr11	20201624	NM_008996	5UTR	MEF
chr11	20741435	NM_001252503	5UTR	MEF
chr11	22990727	NM_009837	5UTR	MEF
chr11	29173068	NM_134034	5UTR	MEF
chr11	29742080	NM_024226	3UTR	MEF
chr11	30771919	NM_134013	5UTR	MEF
chr11	35121460	NM_011412	5UTR	MEF
chr11	45852117	NM_001045520	5UTR	MEF
chr11	46144838	NM_001291891	3UTR	MEF
chr11	49702643	NM_001290741	CDS	MEF
chr11	49712523	NM_212484	5UTR	MEF
chr11	50325516	NM_007597	5UTR	MEF
chr11	51606566	NM_001048061	5UTR	MEF
chr11	52098976	NM_019411	5UTR	MEF
chr11	54866530	NM_008248	CDS	MEF
chr11	55405263	NM_009242	CDS	MEF
chr11	57645575	NM_134189	CDS	MEF
chr11	59662748	NM_012027	5UTR	MEF
chr11	59948336	NM_138675	CDS	MEF
chr11	60220520	NM_011480	CDS	MEF
chr11	60538106	NM_172943	5UTR	MEF
chr11	68853005	NM_023668	5UTR	MEF
chr11	69323654	NM_172560	5UTR	MEF
chr11	69344281	NM_146019	3UTR	MEF
chr11	69359985	NM_146019	CDS	MEF
chr11	69633068	NM_011814	5UTR	MEF
chr11	69686756	NM_011614	3UTR	MEF
chr11	69847457	NR_033133	ncRNA	MEF
chr11	69921244	NM_001166589	5UTR	MEF
chr11	70000867	NM_007888	CDS	MEF
chr11	70654489	NM_011072	5UTR	MEF
chr11	70724940	NM_153103	CDS	MEF
chr11	70726314	NM_153103	CDS	MEF
chr11	70982876	NM_007573	CDS	MEF
chr11	74724271	NM_013625	5UTR	MEF
chr11	74925901	NM_001002764	5UTR	MEF
chr11	75588241	NM_008850	5UTR	MEF
chr11	77982869	NM_174852	5UTR	MEF
chr11	78261855	NM_001002004	CDS	MEF
chr11	78512352	NM_026389	CDS	MEF
chr11	79254509	NM_019653	5UTR	MEF
chr11	79993387	NM_199196	CDS	MEF
chr11	83504906	NM_027427	CDS	MEF
chr11	83760985	NM_145432	CDS	MEF
chr11	84869991	NM_153144	5UTR	MEF
chr11	86757423	NM_001003908	5UTR	MEF
chr11	87987395	NM_026556	5UTR	MEF
chr11	88047882	NM_001078167	CDS	MEF
chr11	88718190	NM_001201341	5UTR	MEF
chr11	88864450	NM_001042541	5UTR	MEF
chr11	90638347	NM_199008	CDS	MEF
chr11	93965881	NM_008704	CDS	MEF
chr11	94321830	NM_026313	5UTR	MEF
chr11	94629898	NM_133807	5UTR	MEF
chr11	94936359	NM_007742	5UTR	MEF
chr11	94938066	NM_007742	CDS	MEF
chr11	94939438	NM_007742	CDS	MEF
chr11	94940731	NM_007742	CDS	MEF
chr11	94941389	NM_007742	CDS	MEF
chr11	94943014	NM_007742	CDS	MEF
chr11	94943420	NM_007742	CDS	MEF
chr11	94943768	NM_007742	CDS	MEF
chr11	94944391	NM_007742	CDS	MEF
chr11	94944795	NM_007742	CDS	MEF
chr11	94947471	NM_007742	CDS	MEF
chr11	94947963	NM_007742	CDS	MEF
chr11	94948584	NM_007742	CDS	MEF
chr11	94949442	NM_007742	CDS	MEF
chr11	94949755	NM_007742	CDS	MEF
chr11	94950390	NM_007742	CDS	MEF
chr11	94951153	NM_007742	CDS	MEF
chr11	94951578	NM_007742	CDS	MEF
chr11	94992175	NM_172261	CDS	MEF
chr11	94992728	NM_172261	CDS	MEF
chr11	96035002	NM_033568	5UTR	MEF
chr11	96065232	NM_172300	CDS	MEF
chr11	97114845	NM_019507	CDS	MEF
chr11	98022479	NM_001159319	5UTR	MEF
chr11	98762997	NM_178060	CDS	MEF
chr11	98937784	NM_009024	5UTR	MEF
chr11	99210198	NM_020618	CDS	MEF
chr11	100320072	NM_011508	5UTR	MEF
chr11	100420500	NM_010221	CDS	MEF
chr11	100424426	NM_010221	3UTR	MEF
chr11	100939344	NM_011486	5UTR	MEF
chr11	100956836	NM_008986	3UTR	MEF
chr11	100959085	NM_008986	CDS	MEF
chr11	101070247	NM_013792	CDS	MEF
chr11	101316341	NM_011192	5UTR	MEF
chr11	102189852	NM_175935	5UTR	MEF
chr11	102604645	NM_020510	5UTR	MEF
chr11	102819088	NM_001159382	5UTR	MEF
chr11	102994303	NM_026551	3UTR	MEF
chr11	105292768	NM_008626	5UTR	MEF
chr11	106217061	NM_028074	5UTR	MEF
chr11	106501034	NR_030703	ncRNA	MEF
chr11	106788401	NM_007840	5UTR	MEF
chr11	107479586	NM_025894	CDS	MEF
chr11	109651037	NM_021880	5UTR	MEF
chr11	109667561	NM_021880	CDS	MEF
chr11	112782540	NM_011448	5UTR	MEF
chr11	114757772	NM_001034878	3UTR	MEF
chr11	115588403	NM_173048	CDS	MEF
chr11	115708471	NM_008163	5UTR	MEF
chr11	116047815	NM_172569	CDS	MEF
chr11	116168081	NM_172571	5UTR	MEF
chr11	116274023	NM_146032	CDS	MEF
chr11	116581350	NM_173755	CDS	MEF
chr11	116852260	NM_011358	CDS	MEF
chr11	117143957	NM_001166507	CDS	MEF
chr11	117290524	NM_001113486	CDS	MEF
chr11	118272246	NM_001033528	CDS	MEF
chr11	118273017	NM_001033528	CDS	MEF
chr11	118355134	NM_011594	5UTR	MEF
chr11	119081268	NM_007625	CDS	MEF
chr11	119086115	NM_007625	5UTR	MEF
chr11	120437580	NM_199469	5UTR	MEF
chr11	120598214	NM_011568	CDS	MEF
chr11	120991216	NM_139059	5UTR	MEF
chr11	121421546	NM_181420	CDS	MEF
chr12	4477116	NM_010881	5UTR	MEF
chr12	16811122	NR_027677	ncRNA	MEF
chr12	16895240	NM_009072	CDS	MEF
chr12	21417058	NM_011739	CDS	MEF
chr12	27341750	NM_009234	CDS	MEF
chr12	27342487	NM_009234	5UTR	MEF
chr12	33958152	NM_011658	CDS	MEF
chr12	44600726	NM_001146031	3UTR	MEF
chr12	51348391	NM_001167963	5UTR	MEF
chr12	51377543	NM_029825	CDS	MEF
chr12	55492485	NM_010907	CDS	MEF
chr12	55836490	NM_001037756	5UTR	MEF
chr12	57542651	NM_008259	CDS	MEF
chr12	59068920	NM_008891	CDS	MEF
chr12	69158732	NM_009093	CDS	MEF
chr12	69372380	NM_007481	5UTR	MEF
chr12	70453219	NM_028339	CDS	MEF
chr12	75176632	NM_172805	5UTR	MEF
chr12	75631293	NR_038063	ncRNA	MEF
chr12	76962156	NM_001146176	5UTR	MEF
chr12	80110068	NM_007564	CDS	MEF
chr12	80168355	NM_134156	CDS	MEF
chr12	80260208	NM_134156	5UTR	MEF
chr12	80436426	NM_177267	5UTR	MEF
chr12	80945609	NM_001079694	5UTR	MEF
chr12	81780987	NM_177395	5UTR	MEF
chr12	83664155	NM_027349	CDS	MEF
chr12	84760831	NM_023409	CDS	MEF
chr12	85029661	NM_178363	CDS	MEF
chr12	85219608	NM_145445	CDS	MEF
chr12	85599500	NM_030887	5UTR	MEF
chr12	87266872	NM_146036	CDS	MEF
chr12	100199616	NM_009790	5UTR	MEF
chr12	102757681	NM_001142938	CDS	MEF
chr12	102878303	NM_172806	5UTR	MEF
chr12	103316965	NM_001195726	3UTR	MEF
chr12	105032772	NM_028419	CDS	MEF
chr12	105784838	NM_011112	5UTR	MEF
chr12	108793582	NM_009537	CDS	MEF
chr12	108793899	NM_009537	CDS	MEF
chr12	109453635	NR_033813	ncRNA	MEF
chr12	109546312	NR_003633	ncRNA	MEF
chr12	110664652	NM_030238	CDS	MEF
chr12	110666836	NM_030238	3UTR	MEF
chr12	111377483	NM_183016	5UTR	MEF
chr12	111574641	NM_021516	5UTR	MEF
chr12	116255978	NM_146039	CDS	MEF
chr13	9276701	NM_001081426	5UTR	MEF
chr13	13437734	NM_010917	CDS	MEF
chr13	16017557	NM_008380	CDS	MEF
chr13	17991718	NM_025904	CDS	MEF
chr13	21717740	NM_178206	CDS	MEF
chr13	22035950	NM_175665	CDS	MEF
chr13	23555558	NM_145713	CDS	MEF
chr13	23622028	NM_015787	CDS	MEF
chr13	24831778	NM_019551	CDS	MEF
chr13	28952024	NM_009238	CDS	MEF
chr13	34638245	NM_025831	CDS	MEF
chr13	43398561	NM_023554	CDS	MEF
chr13	45002006	NM_025772	5UTR	MEF
chr13	46727741	NM_175749	5UTR	MEF
chr13	47049275	NM_172262	CDS	MEF
chr13	49341683	NM_029791	CDS	MEF
chr13	51100972	NM_001283028	5UTR	MEF
chr13	51645407	NM_025415	5UTR	MEF
chr13	54681538	NM_134064	3UTR	MEF
chr13	55570982	NM_145382	5UTR	MEF
chr13	55647741	NM_001282055	CDS	MEF
chr13	55727441	NM_028281	CDS	MEF
chr13	56135424	NM_001159514	5UTR	MEF
chr13	58127899	NM_029872	CDS	MEF
chr13	58215519	NM_152234	5UTR	MEF
chr13	60175972	NM_008086	CDS	MEF
chr13	73604161	NM_146047	5UTR	MEF
chr13	75707605	NM_138953	5UTR	MEF
chr13	93144448	NM_023821	CDS	MEF
chr13	93304536	NM_147176	5UTR	MEF
chr13	96542879	NM_023420	5UTR	MEF
chr13	98635329	NM_026685	3UTR	MEF
chr13	98815148	NM_172591	5UTR	MEF
chr13	99433259	NM_008634	CDS	MEF
chr13	107889957	NM_145456	CDS	MEF
chr13	110395135	NM_152804	5UTR	MEF
chr13	112464180	NM_010560	5UTR	MEF
chr13	112876534	NM_028151	CDS	MEF
chr13	119429063	NM_145457	5UTR	MEF
chr14	20347969	NM_027475	5UTR	MEF
chr14	20479925	NM_009674	5UTR	MEF
chr14	20714328	NM_001252082	CDS	MEF
chr14	21052661	NM_134079	CDS	MEF
chr14	21499871	NM_017479	5UTR	MEF
chr14	21986167	NM_145459	CDS	MEF
chr14	21987450	NM_145459	CDS	MEF
chr14	26638311	NM_007479	5UTR	MEF
chr14	29978528	NM_027493	CDS	MEF
chr14	30599394	NM_011103	CDS	MEF
chr14	31019235	NM_001081251	5UTR	MEF
chr14	31138941	NM_027289	CDS	MEF
chr14	32085529	NR_104304	ncRNA	MEF
chr14	45306613	NM_015774	CDS	MEF
chr14	45318459	NM_015774	CDS	MEF
chr14	45657312	NM_001284399	5UTR	MEF
chr14	47310638	NM_178684	CDS	MEF
chr14	49172306	NM_001081430	5UTR	MEF
chr14	50807603	NR_002142	ncRNA	MEF
chr14	50925285	NM_009687	CDS	MEF
chr14	52197151	NM_033618	CDS	MEF
chr14	54253798	NM_001113358	CDS	MEF
chr14	54431780	NM_008608	5UTR	MEF
chr14	54576426	NM_010590	CDS	MEF
chr14	54642863	NM_001085473	CDS	MEF
chr14	54644093	NM_001085473	CDS	MEF
chr14	54894299	NM_019402	CDS	MEF
chr14	57798295	NM_009119	CDS	MEF
chr14	67072283	NM_028032	5UTR	MEF
chr14	67716304	NM_001285933	5UTR	MEF
chr14	67933473	NM_177780	5UTR	MEF
chr14	69777802	NM_020275	CDS	MEF
chr14	70351347	NM_144808	5UTR	MEF
chr14	70520031	NR_033241	ncRNA	MEF
chr14	73368398	NM_008410	CDS	MEF
chr14	73510111	NM_026119	CDS	MEF
chr14	75004110	NR_030568	ncRNA	MEF
chr14	75327690	NM_026083	CDS	MEF
chr14	75845403	NM_009429	5UTR	MEF
chr14	77874857	NM_025384	CDS	MEF
chr14	78536758	NM_001164503	5UTR	MEF
chr14	99298901	NM_009769	5UTR	MEF
chr14	102981150	NM_177715	3UTR	MEF
chr14	120275833	NM_207515	5UTR	MEF
chr14	122107298	NM_080556	CDS	MEF
chr15	5116675	NM_026069	5UTR	MEF
chr15	5117363	NM_026069	CDS	MEF
chr15	5143954	NM_001013367	CDS	MEF
chr15	9071644	NM_001085410	CDS	MEF
chr15	10485849	NM_026396	CDS	MEF
chr15	12321830	NM_025673	CDS	MEF
chr15	25364266	NM_027395	CDS	MEF
chr15	25364771	NM_027395	CDS	MEF
chr15	25413658	NM_027395	5UTR	MEF
chr15	27466878	NM_020332	5UTR	MEF
chr15	31224512	NM_146057	5UTR	MEF
chr15	34238227	NM_033521	5UTR	MEF
chr15	34574570	NM_145469	3UTR	MEF
chr15	36599022	NM_008774	CDS	MEF
chr15	36608559	NM_008774	5UTR	MEF
chr15	37007250	NM_026521	5UTR	MEF
chr15	38078524	NM_001112721	5UTR	MEF
chr15	38662037	NM_025494	5UTR	MEF
chr15	53345975	NM_010162	5UTR	MEF
chr15	55072041	NM_001081288	5UTR	MEF
chr15	55112536	NR_045093	ncRNA	MEF
chr15	55539108	NM_026759	CDS	MEF
chr15	55555404	NM_026759	CDS	MEF
chr15	55557676	NM_001168250	CDS	MEF
chr15	57912297	NM_001081396	5UTR	MEF
chr15	59374101	NM_153548	5UTR	MEF
chr15	64382805	NM_010026	5UTR	MEF
chr15	66577732	NM_001081409	5UTR	MEF
chr15	66969573	NM_008681	5UTR	MEF
chr15	73113849	NM_153178	CDS	MEF
chr15	74958647	NM_001164036	CDS	MEF
chr15	76051458	NM_134089	CDS	MEF
chr15	76177801	NM_001163549	CDS	MEF
chr15	76180106	NM_001163549	CDS	MEF
chr15	76181541	NM_001163549	CDS	MEF
chr15	76343647	NM_025567	CDS	MEF
chr15	76380561	NM_175457	5UTR	MEF
chr15	76457527	NM_198885	5UTR	MEF
chr15	76498564	NM_008296	CDS	MEF
chr15	76511706	NM_010046	CDS	MEF
chr15	76656751	NM_001276321	5UTR	MEF
chr15	76710787	NM_145471	5UTR	MEF
chr15	76904402	NM_012053	CDS	MEF
chr15	77306653	NM_053104	5UTR	MEF
chr15	77766824	NM_022410	CDS	MEF
chr15	77768951	NM_022410	CDS	MEF
chr15	78428783	NR_110357	ncRNA	MEF
chr15	78926780	NM_008495	5UTR	MEF
chr15	78928018	NM_008495	CDS	MEF
chr15	78929722	NM_008495	CDS	MEF
chr15	79028655	NM_008197	5UTR	MEF
chr15	79141417	NM_027231	CDS	MEF
chr15	79742435	NM_194342	5UTR	MEF
chr15	80082493	NM_013762	CDS	MEF
chr15	80255628	NM_009716	5UTR	MEF
chr15	81399610	NM_133726	5UTR	MEF
chr15	81729806	NM_001146174	5UTR	MEF
chr15	81811568	NM_017376	5UTR	MEF
chr15	82147355	NM_033218	5UTR	MEF
chr15	82346141	NM_026914	CDS	MEF
chr15	83464515	NM_001159509	5UTR	MEF
chr15	84192325	NM_178614	5UTR	MEF
chr15	84987914	NM_001033273	5UTR	MEF
chr15	89123021	NM_001163319	5UTR	MEF
chr15	89590375	NM_026817	CDS	MEF
chr15	94586477	NM_008971	CDS	MEF
chr15	96287729	NM_175251	CDS	MEF
chr15	96446561	NM_028148	CDS	MEF
chr15	96460751	NM_028148	5UTR	MEF
chr15	97980845	NM_031163	CDS	MEF
chr15	98534030	NM_133714	5UTR	MEF
chr15	98763058	NM_007478	5UTR	MEF
chr15	98852715	NM_001033276	CDS	MEF
chr15	98862468	NM_001033276	CDS	MEF
chr15	98864073	NM_001033276	CDS	MEF
chr15	99408841	NM_026669	3UTR	MEF
chr15	99409253	NM_026669	3UTR	MEF
chr15	99778970	NM_023063	3UTR	MEF
chr15	101270229	NM_010444	CDS	MEF
chr15	102088889	NM_145625	CDS	MEF
chr15	102093693	NM_145625	CDS	MEF
chr15	102094730	NM_145625	CDS	MEF
chr15	102470725	NM_011042	5UTR	MEF
chr15	102516937	NM_009582	5UTR	MEF
chr15	103242398	NR_104427	ncRNA	MEF
chr15	103243751	NR_104427	ncRNA	MEF
chr15	103314366	NM_013866	3UTR	MEF
chr16	3987002	NM_177472	CDS	MEF
chr16	4879727	NM_145359	CDS	MEF
chr16	4886365	NM_001252437	5UTR	MEF
chr16	8830320	NM_001081400	5UTR	MEF
chr16	10292371	NM_007929	5UTR	MEF
chr16	10784783	NM_009896	CDS	MEF
chr16	11254145	NM_001130008	5UTR	MEF
chr16	14159225	NM_001081154	5UTR	MEF
chr16	15636757	NM_008565	CDS	MEF
chr16	15637219	NM_008565	5UTR	MEF
chr16	17571258	NM_011028	3UTR	MEF
chr16	18248620	NM_011239	5UTR	MEF
chr16	18877345	NM_010435	5UTR	MEF
chr16	20302277	NM_001005767	CDS	MEF
chr16	20499042	NM_172265	CDS	MEF
chr16	20517134	NM_007889	5UTR	MEF
chr16	20535567	NM_009679	5UTR	MEF
chr16	20651779	NR_027485	ncRNA	MEF
chr16	20692478	NM_145941	3UTR	MEF
chr16	21794405	NR_037958	ncRNA	MEF
chr16	22162919	NM_183029	CDS	MEF
chr16	22247241	NM_009186	CDS	MEF
chr16	22265848	NM_009186	5UTR	MEF
chr16	31664073	NM_001252433	5UTR	MEF
chr16	33380950	NM_011749	5UTR	MEF
chr16	33944160	NM_010580	CDS	MEF
chr16	35022545	NM_023587	CDS	MEF
chr16	38089613	NM_019827	5UTR	MEF
chr16	38089961	NM_019827	5UTR	MEF
chr16	38347108	NM_001017429	CDS	MEF
chr16	44139982	NM_028108	5UTR	MEF
chr16	45757223	NM_001252442	CDS	MEF
chr16	45844296	NM_001252442	5UTR	MEF
chr16	49699361	NM_028680	CDS	MEF
chr16	57122086	NM_138599	CDS	MEF
chr16	76372968	NM_173440	5UTR	MEF
chr16	85056459	NM_001198824	CDS	MEF
chr16	85173614	NM_001198824	5UTR	MEF
chr16	90220841	NM_011434	5UTR	MEF
chr16	90386473	NM_015755	CDS	MEF
chr16	91660097	NM_178880	CDS	MEF
chr16	91729466	NM_001110276	5UTR	MEF
chr16	94570390	NM_007890	5UTR	MEF
chr16	95702566	NM_011809	5UTR	MEF
chr17	6311810	NM_001166629	CDS	MEF
chr17	8311229	NM_134114	CDS	MEF
chr17	10318926	NM_021881	5UTR	MEF
chr17	10319222	NM_021881	5UTR	MEF
chr17	12916559	NM_001290712	5UTR	MEF
chr17	12992154	NM_001113533	5UTR	MEF
chr17	15705146	NM_007690	5UTR	MEF
chr17	23803310	NM_175229	5UTR	MEF
chr17	24251401	NM_007634	5UTR	MEF
chr17	24720371	NM_008503	CDS	MEF
chr17	25832853	NM_019719	CDS	MEF
chr17	26125520	NM_024227	CDS	MEF
chr17	26508395	NM_013642	5UTR	MEF
chr17	26933480	NM_009343	5UTR	MEF
chr17	27559625	NM_001039356	CDS	MEF
chr17	27623317	NM_019837	5UTR	MEF
chr17	27751712	NM_001271511	3UTR	MEF
chr17	27907594	NM_026836	CDS	MEF
chr17	28177433	NM_172617	5UTR	MEF
chr17	28232831	NM_011145	5UTR	MEF
chr17	28350164	NM_001204156	5UTR	MEF
chr17	28486027	NM_010220	5UTR	MEF
chr17	30005198	NM_148926	5UTR	MEF
chr17	31647286	NM_001163769	CDS	MEF
chr17	31855063	NM_010831	5UTR	MEF
chr17	32199056	NM_001286630	CDS	MEF
chr17	32221987	NM_198094	CDS	MEF
chr17	33650345	NM_001109913	CDS	MEF
chr17	33685326	NM_001109913	CDS	MEF
chr17	33884817	NM_001195298	CDS	MEF
chr17	33930005	NM_009059	5UTR	MEF
chr17	33952505	NM_011296	CDS	MEF
chr17	34031419	NM_008202	5UTR	MEF
chr17	34115089	NR_037970	ncRNA	MEF
chr17	34592667	NM_017463	CDS	MEF
chr17	35015103	NM_011690	CDS	MEF
chr17	35161873	NM_001199044	CDS	MEF
chr17	35243212	NM_019693	5UTR	MEF
chr17	35821794	NM_133662	CDS	MEF
chr17	35881448	NM_026987	CDS	MEF
chr17	35959526	NM_013854	CDS	MEF
chr17	35980192	NM_008136	CDS	MEF
chr17	37046138	NM_019439	5UTR	MEF
chr17	39845840	NR_046233	ncRNA	MEF
chr17	39847891	NR_046233	ncRNA	MEF
chr17	45570434	NM_008302	CDS	MEF
chr17	45571531	NM_008302	CDS	MEF
chr17	46031524	NM_001287058	5UTR	MEF
chr17	46111080	NM_026768	CDS	MEF
chr17	46248250	NM_145353	CDS	MEF
chr17	46263759	NM_001252475	CDS	MEF
chr17	46555455	NM_020493	CDS	MEF
chr17	47611057	NM_016859	CDS	MEF
chr17	48409689	NM_010913	5UTR	MEF
chr17	50190382	NM_181397	5UTR	MEF
chr17	51179213	NM_001285991	5UTR	MEF
chr17	53479442	NM_025887	5UTR	MEF
chr17	56036474	NM_001252471	5UTR	MEF
chr17	56057875	NM_013733	CDS	MEF
chr17	56310781	NM_001111078	CDS	MEF
chr17	56421307	NM_001252453	CDS	MEF
chr17	56436075	NM_001252453	CDS	MEF
chr17	56476376	NM_001252453	5UTR	MEF
chr17	56566512	NM_001029979	CDS	MEF
chr17	56585225	NM_001163300	CDS	MEF
chr17	56935336	NM_022328	5UTR	MEF
chr17	57031320	NM_010613	CDS	MEF
chr17	65613405	NM_013933	5UTR	MEF
